movieId,title,genres
1886,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller
4932,RoboCop 2,Action|Crime|Sci-Fi|Thriller
8055,For Your Eyes Only,Action|Adventure|Thriller
8640,Licence to Kill,Action|Adventure|Thriller
8170,Live and Let Die,Action|Adventure|Thriller
7504,Thunderball,Action|Adventure|Thriller
3630,House on Haunted Hill,Horror|Thriller
1528,Being John Malkovich,Comedy|Drama|Fantasy
53,Princess Mononoke,Action|Adventure|Animation|Drama|Fantasy
6938,The Bone Collector,Thriller
1379,The Insider,Drama|Thriller
4421,Last Night,Drama|Sci-Fi
8071,Bride of Re-Animator,Comedy|Horror
7181,Coma,Thriller
3150,Creepshow,Horror
4062,Creepshow 2,Horror
6778,Re-Animator,Comedy|Horror|Sci-Fi
6744,Drugstore Cowboy,Crime|Drama
1643,Falling Down,Action|Drama
5281,The Funhouse,Horror
342,The General,Comedy|War
5104,Piranha,Horror|Sci-Fi
8676,Nighthawks,Action|Drama
202,Yojimbo,Action|Adventure
4267,The Omega Man,Action|Drama|Sci-Fi|Thriller
6900,Spaceballs,Comedy|Sci-Fi
1928,Robin Hood,Adventure|Animation|Children|Comedy|Musical
2629,Quest for Fire,Adventure|Drama
1140,Little Big Man,Western
6681,Trading Places,Comedy
8484,Dead Again,Mystery|Romance|Thriller
6869,Dogma,Adventure|Comedy|Fantasy
8678,The Messenger: The Story of Joan of Arc,Drama|War
3224,Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi
7663,Oxygen,Crime|Drama|Thriller
2007,The Commitments,Comedy|Drama|Musical
999,The Longest Day,Action|Drama|War
6024,Poison Ivy,Drama|Thriller
2364,Tora! Tora! Tora!,Action|Drama|War
1561,Women on the Verge of a Nervous Breakdown,Comedy|Drama
1340,The Verdict,Drama|Mystery
4823,The Adventures of Buckaroo Banzai Across the 8th Dimension,Adventure|Comedy|Sci-Fi
878,Stand and Deliver,Comedy|Drama
6891,Moonstruck,Comedy|Romance
1927,Jeremiah Johnson,Western
1459,Repulsion,Drama|Horror
1486,Irma la Douce,Comedy
2339,Sleepy Hollow,Fantasy|Horror|Mystery|Romance
3935,The World Is Not Enough,Action|Adventure|Thriller
871,All About My Mother,Drama
3631,Scrooged,Comedy|Fantasy|Romance
832,Harvey,Comedy|Fantasy
122,Bicycle Thieves,Drama
569,Kagemusha,Drama|War
2357,McCabe & Mrs. Miller,Drama|Western
1002,Maurice,Drama|Romance
527,The Grapes of Wrath,Drama
1082,My Man Godfrey,Comedy
102,The Shop Around the Corner,Comedy|Drama|Romance
3391,The Natural,Drama
6787,A River Runs Through It,Drama
3472,Fatal Attraction,Drama|Thriller
2197,Midnight Run,Action|Comedy|Crime|Thriller
642,Awakenings,Drama|Mystery
7568,Backdraft,Action|Drama
6640,The Fisher King,Comedy|Drama|Fantasy|Romance
4676,End of Days,Action|Fantasy|Horror|Mystery|Thriller
992,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy
7585,Flawless,Drama
3490,Sweet and Lowdown,Comedy|Drama
501,Grand Illusion,Drama|War
4957,Deuce Bigalow: Male Gigolo,Comedy
10,The Green Mile,Crime|Drama
6797,The Cider House Rules,Drama
909,The Last Picture Show,Drama
7082,Anna and the King,Drama|Romance
2078,Bicentennial Man,Drama|Romance|Sci-Fi
4700,Stuart Little,Children|Comedy|Fantasy
2897,Fantasia 2000,Animation|Children|Musical|IMAX
700,Magnolia,Drama
2144,Boiling Point,Action|Drama
6757,Easy Rider,Adventure|Drama
3547,Any Given Sunday,Drama
6642,Man on the Moon,Comedy|Drama
6761,Galaxy Quest,Adventure|Comedy|Sci-Fi
6696,The Talented Mr. Ripley,Drama|Mystery|Thriller
8485,Next Friday,Comedy
1502,The Hurricane,Drama
1094,"Girl, Interrupted",Drama
6405,Supernova,Adventure|Sci-Fi|Thriller
3131,The Way We Were,Drama|Romance
767,Stalag 17,Drama|War
5307,The Presidio,Action|Crime|Romance|Thriller
500,Papillon,Crime|Drama
2815,The Last Detail,Comedy|Drama
2405,Five Easy Pieces,Drama
7935,Dead Calm,Thriller
7201,The Boys from Brazil,Action|Mystery|Thriller
3597,Fast Times at Ridgemont High,Comedy|Drama|Romance
1311,Batman: Mask of the Phantasm,Animation|Children
1232,A Star Is Born,Drama
8847,Pacific Heights,Mystery|Thriller
76,Woman in the Dunes,Drama
5478,Encino Man,Comedy
1153,Malcolm X,Drama
6910,Sister Act,Comedy|Crime
8679,Sister Act 2: Back in the Habit,Comedy
3315,Alive,Drama
616,Scent of a Woman,Drama
7306,Wayne's World,Comedy
4600,Wayne's World 2,Comedy
2322,A League of Their Own,Comedy|Drama
7391,Patriot Games,Action|Crime|Drama|Thriller
7413,The Bodyguard,Drama|Romance|Thriller
7075,Death Becomes Her,Comedy|Fantasy
7074,Far and Away,Adventure|Drama|Romance
2707,Howards End,Drama
8736,Singles,Comedy|Drama|Romance
1741,Twin Peaks: Fire Walk with Me,Crime|Drama|Mystery|Thriller
7679,White Men Can't Jump,Comedy|Drama
5779,Buffy the Vampire Slayer,Action|Comedy|Horror
2172,Man Bites Dog,Comedy|Crime|Drama|Thriller
6174,Stop! Or My Mom Will Shoot,Action|Comedy
8207,Forever Young,Drama|Romance|Sci-Fi
2385,The Cutting Edge,Comedy|Drama|Romance
2062,Of Mice and Men,Drama
2743,Bad Lieutenant,Crime|Drama
4900,Scream 3,Comedy|Horror|Mystery|Thriller
4021,Single White Female,Drama|Thriller
2054,The Boondock Saints,Action|Crime|Drama|Thriller
8295,The Beach,Adventure|Drama
8060,The Tigger Movie,Animation|Children
7089,Boiler Room,Crime|Drama|Thriller
6902,Pitch Black,Horror|Sci-Fi|Thriller
8368,The Whole Nine Yards,Comedy|Crime
292,The Circus,Comedy
68,City Lights,Comedy|Drama|Romance
133,The Kid,Comedy|Drama
8981,Reindeer Games,Action|Thriller
3550,Wonder Boys,Comedy|Drama
1830,Ghost Dog: The Way of the Samurai,Crime|Drama
1312,Key Largo,Crime|Drama|Film-Noir|Thriller
2465,Birdy,Drama|War
8916,Mission to Mars,Sci-Fi
8287,The Ninth Gate,Fantasy|Horror|Mystery|Thriller
2660,Hoosiers,Drama|Romance
7448,Bull Durham,Comedy|Drama|Romance
518,Dog Day Afternoon,Crime|Drama
6791,American Graffiti,Comedy|Drama
1162,The Asphalt Jungle,Crime|Film-Noir
747,The Searchers,Drama|Western
876,The Big Country,Romance|Western
1495,The Taking of Pelham One Two Three,Action|Crime
980,JFK,Drama|Mystery|Thriller
4938,Who's Harry Crumb?,Comedy|Mystery
4611,Harry and the Hendersons,Children|Comedy
8938,She-Devil,Comedy
8263,Blind Date,Comedy|Romance
2412,The Muppet Movie,Adventure|Children|Comedy|Musical
8147,The Muppets Take Manhattan,Children|Comedy|Musical
4869,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy
418,Titanic,Action|Drama
1469,Erin Brockovich,Drama
7748,Final Destination,Drama|Thriller
6803,The Bear,Adventure|Children|Drama
1012,Thelma & Louise,Adventure|Crime|Drama
2670,...And Justice for All,Drama|Thriller
2908,Animal House,Comedy
7718,She's Gotta Have It,Comedy|Romance
636,Do the Right Thing,Drama
3275,Death Wish,Action|Crime|Drama
4165,Death Wish 3,Action|Drama
186,Double Indemnity,Crime|Drama|Film-Noir
7356,Dying Young,Drama|Romance
5148,Teenage Mutant Ninja Turtles,Action|Children|Comedy|Fantasy|Sci-Fi
8891,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy
9011,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy
5626,Red Dawn,Action|Drama|War
2836,Bloodsport,Action
6619,"Good Morning, Vietnam",Comedy|Drama|War
7567,Grumpy Old Men,Comedy
1040,Guess Who's Coming to Dinner,Drama
8839,Romeo Must Die,Action|Crime|Romance|Thriller
7300,Lord of the Flies,Adventure|Drama|Thriller
64,Modern Times,Comedy|Drama|Romance
3154,Heart and Souls,Comedy|Fantasy
769,The Hustler,Drama
706,Inherit the Wind,Drama
306,Dersu Uzala,Adventure|Drama
1720,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi
1938,A Place in the Sun,Drama|Romance
1729,Jacob's Ladder,Horror|Mystery
7516,Empire Records,Comedy|Drama
6793,Ladyhawke,Adventure|Fantasy|Romance
6718,High Fidelity,Comedy|Drama|Romance
2050,The Road to El Dorado,Animation|Children
5543,The Skulls,Thriller
6907,Hook,Adventure|Comedy|Fantasy
1598,True Grit,Adventure|Drama|Western
1204,Midnight Express,Drama
653,Misery,Drama|Horror|Thriller
494,Solaris,Drama|Mystery|Sci-Fi
537,Network,Comedy|Drama
3270,No Way Out,Drama|Mystery|Thriller
1217,The Odd Couple,Comedy
1378,The Outlaw Josey Wales,Action|Adventure|Drama|Thriller|Western
2122,Frequency,Drama|Thriller
7636,Return to Me,Drama|Romance
4042,Rules of Engagement,Drama|Thriller
1973,Mystery Train,Comedy|Drama
5831,Arthur,Comedy|Romance
3886,Bachelor Party,Comedy
7363,Parenthood,Comedy|Drama
1186,Predator,Action|Sci-Fi|Thriller
2777,The Postman Always Rings Twice,Crime|Thriller
4434,28 Days,Drama
1563,American Psycho,Crime|Horror|Mystery|Thriller
4499,Keeping the Faith,Comedy|Drama|Romance
1636,Cabaret,Drama|Musical
379,What Ever Happened to Baby Jane?,Drama|Horror|Thriller
7547,The Hunger,Horror
2163,Marathon Man,Crime|Drama|Thriller
7569,Caddyshack,Comedy
8319,U-571,Action|Thriller|War
6742,The Virgin Suicides,Drama|Romance
341,Limelight,Comedy|Drama|Romance
6039,The Crow: Salvation,Action|Horror
9027,The Flintstones in Viva Rock Vegas,Children|Comedy
2435,Where the Heart Is,Comedy|Drama
7140,The Big Kahuna,Comedy|Drama
8391,The Idiots,Comedy|Drama
3266,The Hidden,Action|Horror|Sci-Fi
106,Gladiator,Action|Adventure|Drama
7067,Human Traffic,Comedy
1080,Breathless,Action|Drama|Romance|Thriller
4681,Inferno,Horror
9038,Battlefield Earth,Action|Sci-Fi
3061,Center Stage,Drama|Musical
1656,Hamlet,Crime|Drama|Romance|Thriller
8451,Pee-wee's Big Adventure,Adventure|Comedy
8066,Dinosaur,Adventure|Animation|Children
6126,Loser,Comedy|Romance
4273,Road Trip,Comedy
8361,Small Time Crooks,Comedy|Crime
8881,Mission: Impossible II,Action|Adventure|Thriller
8519,Shanghai Noon,Action|Adventure|Comedy|Western
3058,Carnival of Souls,Horror|Thriller
289,The Gold Rush,Adventure|Comedy|Romance
606,Monsieur Verdoux,Comedy|Crime
7777,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller
6925,The Spy Who Loved Me,Action|Adventure|Thriller
8867,Moonraker,Action|Adventure|Sci-Fi|Thriller
8376,The Man with the Golden Gun,Action|Adventure|Thriller
5428,Big Momma's House,Comedy
8884,American Gigolo,Drama
8783,City of the Living Dead,Horror
1877,The Guns of Navarone,Action|Adventure|Drama|War
5432,Puppet Master,Horror|Sci-Fi|Thriller
1748,Romeo and Juliet,Drama|Romance
2036,Blazing Saddles,Comedy|Western
2121,White Christmas,Comedy|Musical|Romance
1582,Eraserhead,Drama|Horror
270,For a Few Dollars More,Action|Drama|Thriller|Western
2426,Magnum Force,Action|Crime|Drama|Thriller
2071,Blood Simple,Crime|Drama|Film-Noir
8738,Prizzi's Honor,Comedy|Drama|Romance
5685,Flatliners,Horror|Sci-Fi|Thriller
8538,Porky's,Comedy
3873,The Toxic Avenger,Comedy|Horror
7240,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller
8820,Predator 2,Action|Sci-Fi|Thriller
7997,The Running Man,Action|Sci-Fi
3291,Starman,Adventure|Drama|Romance|Sci-Fi
7362,Mad Max,Action|Adventure|Sci-Fi
4166,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi
8856,Bird on a Wire,Action|Comedy|Romance
6724,Angel Heart,Film-Noir|Horror|Mystery|Thriller
3722,Firestarter,Horror|Thriller
4643,Sleepwalkers,Horror
6839,Sunshine,Drama
1656,Hamlet,Drama
1987,Assault on Precinct 13,Action|Thriller
3320,Near Dark,Horror|Western
7922,Shaft,Action|Crime|Drama|Thriller
1169,The Conversation,Drama|Mystery
3834,The Fury,Horror
1105,Serpico,Crime|Drama
482,Ace in the Hole,Drama
7801,The Sugarland Express,Drama
2181,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy
1152,Badlands,Crime|Drama|Thriller
921,Battleship Potemkin,Drama|War
4953,Boys and Girls,Comedy|Romance
7922,Shaft,Action|Crime|Thriller
7913,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi
3629,Chicken Run,Animation|Children|Comedy
7735,"Me, Myself & Irene",Adventure|Comedy
5664,The Patriot,Action|Drama|War
8415,The Perfect Storm,Drama|Thriller
7977,F/X,Action|Crime|Thriller
5359,Missing in Action,Action|War
7222,Thunderbolt and Lightfoot,Action
133,The Kid,Comedy|Fantasy
8766,Scary Movie,Comedy|Horror
3013,But I'm a Cheerleader,Comedy
1667,Blow-Up,Drama|Mystery
7468,Footloose,Drama
2899,X-Men,Action|Adventure|Sci-Fi
8514,What Lies Beneath,Drama|Horror|Mystery
7432,Pokémon the Movie 2000,Animation|Children
502,Anatomy of a Murder,Drama|Mystery
492,Two Women,Drama|War
3456,What About Bob?,Comedy
3454,Interiors,Drama
1087,Love and Death,Comedy
514,Tampopo,Comedy
6380,Nutty Professor II: The Klumps,Comedy
3974,Coyote Ugly,Comedy|Drama|Romance
5075,Hollow Man,Horror|Sci-Fi|Thriller
8631,Space Cowboys,Action|Adventure|Comedy|Sci-Fi
8032,Saving Grace,Comedy
2155,Black Sabbath,Horror
7723,The Crush,Thriller
1641,Kelly's Heroes,Action|Comedy|War
3922,Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller
3787,Pumpkinhead,Horror
5396,Air America,Action|Comedy
3815,Sleepaway Camp,Horror
2242,Steel Magnolias,Drama
8069,The Eyes of Tammy Faye,Documentary
7600,The Replacements,Comedy
3937,The Cell,Drama|Horror|Thriller
2057,The Naked Gun: From the Files of Police Squad!,Action|Comedy|Crime|Romance
1539,Shane,Drama|Western
6119,Supergirl,Action|Adventure|Fantasy
5641,The Art of War,Action|Thriller
8840,Bring It On,Comedy
4201,The Crew,Comedy
6448,Highlander: Endgame,Action|Adventure|Fantasy
4980,Nurse Betty,Comedy|Crime|Drama|Romance|Thriller
6354,The Watcher,Crime|Thriller
8749,The Way of the Gun,Crime|Thriller
1206,Almost Famous,Drama
5671,Bait,Action|Comedy
4651,Under Suspicion,Crime|Thriller
6433,Urban Legends: Final Cut,Horror
455,Dancer in the Dark,Drama|Musical
3237,Best in Show,Comedy
912,Remember the Titans,Drama
4017,Hellraiser,Horror
8610,Hellbound: Hellraiser II,Horror
5711,Hellraiser III: Hell on Earth,Horror
6717,Stranger Than Paradise,Comedy|Drama
7384,Fantastic Voyage,Adventure|Sci-Fi
1226,The Invisible Man,Horror|Sci-Fi
5827,The Slumber Party Massacre,Horror
6307,Get Carter,Action|Drama|Thriller
6307,Get Carter,Action|Crime|Drama|Thriller
7412,Meet the Parents,Comedy
264,Requiem for a Dream,Drama
7683,Tigerland,Drama
1686,The Time Machine,Action|Adventure|Sci-Fi
8448,The Adventures of Ichabod and Mr. Toad,Animation|Children
2058,Detour,Crime|Film-Noir
988,Billy Elliot,Drama
8898,Bedazzled,Comedy
1861,Pay It Forward,Drama
1552,The Legend of Drunken Master,Action|Comedy
6549,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller
3634,The Little Vampire,Adventure|Children
5355,Charlie's Angels,Action|Comedy
7901,The Legend of Bagger Vance,Drama|Romance
8945,Little Nicky,Comedy
1326,Men of Honor,Drama
8971,Red Planet,Action|Sci-Fi|Thriller
8595,Diamonds Are Forever,Action|Adventure|Thriller
4975,The 6th Day,Action|Sci-Fi|Thriller
5487,Bounce,Drama|Romance
7011,How the Grinch Stole Christmas,Children|Comedy|Fantasy
7667,Rugrats in Paris: The Movie,Animation|Children|Comedy
5980,102 Dalmatians,Children|Comedy
2476,Quills,Drama|Romance
2436,Unbreakable,Drama|Sci-Fi
1525,"Crouching Tiger, Hidden Dragon",Action|Drama|Romance
6537,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy
4443,Proof of Life,Drama
4866,Vertical Limit,Action|Adventure
7375,The Bounty,Adventure|Drama
8113,The Living Daylights,Action|Adventure|Thriller
2325,Wall Street,Drama
6806,Born on the Fourth of July,Drama|War
7951,Brewster's Millions,Comedy
565,Snatch,Comedy|Crime|Thriller
3413,Chocolat,Drama|Romance
5850,"Dude, Where's My Car?",Comedy|Sci-Fi
1086,The Emperor's New Groove,Adventure|Animation|Children|Comedy|Fantasy
8381,What Women Want,Comedy|Romance
6734,Finding Forrester,Drama
7292,The Gift,Thriller
839,Cast Away,Drama
3637,The Family Man,Comedy|Drama|Romance
8043,Miss Congeniality,Comedy|Crime
6611,"O Brother, Where Art Thou?",Adventure|Comedy|Crime
6234,Dracula 2000,Horror
2917,Thirteen Days,Drama|Thriller|War
6772,Traffic,Crime|Drama|Thriller
7438,Shadow of the Vampire,Drama|Horror
4018,Annie,Children|Musical
4447,Don't Tell Mom the Babysitter's Dead,Comedy
6802,An Officer and a Gentleman,Drama|Romance
2296,The Alamo,Action|Drama|War|Western
4842,Antitrust,Crime|Drama|Thriller
8019,Save the Last Dance,Drama|Romance
8031,The Pledge,Crime|Drama|Mystery|Thriller
4030,Mystic Pizza,Comedy|Drama|Romance
8930,The Wedding Planner,Comedy|Romance
8789,Baby Boom,Comedy
3345,Barfly,Comedy|Drama|Romance
8232,Beverly Hills Cop II,Action|Comedy|Crime|Thriller
6687,Beverly Hills Cop,Action|Comedy|Crime|Drama
3319,The Brave Little Toaster,Animation|Children
3015,Can't Buy Me Love,Comedy|Romance
6666,Eddie Murphy Raw,Comedy|Documentary
1173,Empire of the Sun,Action|Adventure|Drama|War
6621,The Evil Dead,Fantasy|Horror|Thriller
7615,Flowers in the Attic,Drama|Thriller
6913,Innerspace,Action|Adventure|Comedy|Sci-Fi
9037,Jaws: The Revenge,Horror|Thriller
850,"Like Father, Like Son",Comedy
6764,The Lost Boys,Comedy|Horror|Thriller
3553,Mannequin,Comedy|Romance
5624,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi
7254,The Monster Squad,Adventure|Comedy|Horror
1320,No Man's Land,Crime|Drama
5937,Valentine,Horror|Mystery
8934,The Million Dollar Hotel,Drama|Mystery|Romance
7003,Hannibal,Horror|Thriller
5791,Saving Silverman,Comedy|Romance
5931,Down to Earth,Comedy|Fantasy|Romance
7954,Recess: School's Out,Animation|Children
6885,Sweet November,Drama|Romance
6335,Monkeybone,Animation|Comedy|Fantasy
5350,3000 Miles to Graceland,Action|Thriller
5128,The Mexican,Action|Comedy
8924,15 Minutes,Thriller
2062,Of Mice and Men,Drama
5429,Alfie,Comedy|Drama|Romance
4548,Double Impact,Action
8803,Harley Davidson and the Marlboro Man,Action|Crime|Drama
7263,Mermaids,Comedy|Drama|Romance
2765,Manhunter,Action|Crime|Drama|Horror|Thriller
2388,Death on the Nile,Crime|Mystery
8307,Revenge of the Nerds,Comedy
7548,The Longest Yard,Comedy
1544,Enemy at the Gates,Drama|War
5611,Exit Wounds,Action|Thriller
131,Memento,Mystery|Thriller
4572,Heartbreakers,Comedy|Crime|Romance
5442,Spy Kids,Action|Adventure|Children|Comedy
8899,The Tailor of Panama,Drama|Thriller
900,Amores Perros,Drama|Thriller
8791,Along Came a Spider,Action|Crime|Mystery|Thriller
1707,Blow,Crime|Drama
6478,Just Visiting,Comedy|Fantasy
8144,Pokémon 3: The Movie,Animation|Children
4808,Beautiful Creatures,Comedy|Crime|Drama|Thriller
7121,Bridget Jones's Diary,Comedy|Drama|Romance
5783,Joe Dirt,Adventure|Comedy|Mystery|Romance
7288,Chopper,Drama|Thriller
5912,The Circle,Drama
6276,Crocodile Dundee in Los Angeles,Comedy|Drama
6490,Freddy Got Fingered,Comedy
3738,The Visit,Drama
150,Scarface,Action|Crime|Drama
6314,Driven,Action|Thriller
8954,One Night at McCool's,Comedy
8709,The Mummy Returns,Action|Adventure|Comedy|Thriller
8902,Krull,Action|Adventure|Fantasy|Sci-Fi
7405,The World According to Garp,Comedy|Drama|Romance
7128,Fellini Satyricon,Drama|Fantasy
7273,Frankie and Johnny,Comedy
7273,Frankie and Johnny,Comedy|Romance
3288,Nine to Five,Comedy|Crime
6956,Love Story,Drama|Romance
543,Rififi,Crime|Film-Noir|Thriller
3403,A Knight's Tale,Action|Comedy|Romance
4741,Angel Eyes,Romance|Thriller
698,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance
6852,Pearl Harbor,Action|Drama|Romance|War
8471,City Slickers,Comedy|Western
829,Mississippi Burning,Crime|Drama|Thriller
1175,The Magnificent Seven,Adventure|Western
533,Rio Bravo,Western
4212,Throw Momma from the Train,Comedy|Crime
450,Yi Yi,Drama
6318,The Animal,Comedy
4661,Evolution,Comedy|Sci-Fi
4023,Swordfish,Action|Crime|Drama
5079,Point Break,Action|Crime|Thriller
6616,Gentlemen Prefer Blondes,Comedy|Musical|Romance
6930,How to Marry a Millionaire,Comedy|Drama|Romance
2656,The Seven Year Itch,Comedy
2167,Tootsie,Comedy|Romance
2918,Atlantis: The Lost Empire,Adventure|Animation|Children|Fantasy
8941,Lara Croft: Tomb Raider,Action|Adventure
6186,Dr. Dolittle 2,Comedy
2990,The Fast and the Furious,Action|Crime|Thriller
6781,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi
7531,Crazy/Beautiful,Drama|Romance
4603,Let It Snow,Comedy|Romance
6825,Sexy Beast,Crime|Drama
8615,The Closet,Comedy
3134,The Crimson Rivers,Crime|Drama|Mystery|Thriller
6095,Cats & Dogs,Children|Comedy
6909,Kiss of the Dragon,Action
5439,Scary Movie 2,Comedy
3467,Lost and Delirious,Drama
205,Big Deal on Madonna Street,Comedy|Crime
4433,The Cannonball Run,Action|Comedy
427,Faust,Drama|Fantasy|Horror
601,The Man Who Shot Liberty Valance,Crime|Drama|Western
2803,Salvador,Drama|Thriller|War
7044,Shadows and Fog,Comedy|Drama|Mystery|Thriller
7908,Something Wild,Comedy|Crime|Drama
356,Cries and Whispers,Drama
2353,Kiss Me Deadly,Film-Noir
1506,The Lion in Winter,Drama
5914,The Misfits,Comedy|Drama|Romance|Western
3011,Moby Dick,Drama
891,Sweet Smell of Success,Drama|Film-Noir
1198,Suspiria,Horror
2016,Fist of Fury,Action|Drama|Romance|Thriller
1841,Christiane F.,Drama
2481,The Big Boss,Action|Thriller
8521,Game of Death,Action
8463,Outland,Action|Sci-Fi|Thriller
1648,The Way of the Dragon,Action|Crime
8864,Final Fantasy: The Spirits Within,Adventure|Animation|Fantasy|Sci-Fi
7097,Legally Blonde,Comedy|Romance
7305,The Score,Action|Drama
7503,Bully,Crime|Drama|Thriller
2781,The Accused,Drama
4694,Above the Law,Action|Crime|Drama
3095,The Adventures of Baron Munchausen,Adventure|Comedy|Fantasy
6750,Ariel,Drama
4055,The Blob,Horror|Sci-Fi
4498,Cocktail,Drama|Romance
8042,Colors,Action|Crime|Drama
3351,Coming to America,Comedy|Romance
8691,Critters,Comedy|Sci-Fi
3929,The Dead Pool,Action|Crime|Thriller
2558,Dirty Rotten Scoundrels,Comedy
7255,Frantic,Crime|Mystery|Thriller
3016,Gorillas in the Mist,Drama
8382,The Great Outdoors,Comedy
2492,The Land Before Time,Adventure|Animation|Children|Fantasy
7898,License to Drive,Comedy
3333,Masquerade,Mystery|Romance|Thriller
5614,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi
2143,Bagdad Cafe,Comedy|Drama
4111,Red Heat,Action
2425,The Return of the Living Dead,Comedy|Horror|Sci-Fi
8608,The Serpent and the Rainbow,Horror
8866,Short Circuit 2,Comedy|Sci-Fi
7730,Short Circuit,Comedy|Sci-Fi
1291,The Vanishing,Drama|Thriller
1935,They Live,Action|Sci-Fi|Thriller
7150,Tucker: The Man and His Dream,Drama
4871,Twins,Comedy
3794,Always,Drama|Fantasy|Romance
5115,American Ninja,Action|Adventure
6894,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi
7725,Black Rain,Action|Crime|Drama
7960,Blind Fury,Action|Thriller
2387,Casualties of War,Drama|War
5683,Cyborg,Action|Sci-Fi
6373,The Dream Team,Comedy
8987,Earth Girls Are Easy,Comedy|Musical|Sci-Fi
4414,K-9,Action|Comedy|Crime
6975,Kickboxer,Action
7884,Little Monsters,Comedy
8821,Look Who's Talking,Comedy|Romance
3276,Major League,Comedy
4027,New York Stories,Comedy|Drama
5034,The Package,Action|Thriller
3674,The Punisher,Action
8879,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller
5586,America's Sweethearts,Comedy|Romance
910,Brother,Action|Crime|Thriller
6751,Ghost World,Comedy|Drama
1444,Hedwig and the Angry Inch,Comedy|Drama|Musical
870,Planet of the Apes,Action|Adventure|Drama|Sci-Fi
1472,Cure,Crime|Horror|Thriller
8812,Wet Hot American Summer,Comedy
7605,Road House,Action|Drama
2518,Santa Sangre,Drama|Horror|Mystery|Thriller
7783,Sea of Love,Crime|Drama|Thriller
7195,"See No Evil, Hear No Evil",Comedy|Crime
5402,The Stepfather,Horror|Thriller
8403,Tango & Cash,Action|Comedy|Crime|Thriller
8757,Turner & Hooch,Comedy|Crime
7444,UHF,Comedy
6993,Uncle Buck,Comedy
6882,The War of the Roses,Comedy|Drama
7209,The Cat o' Nine Tails,Mystery|Thriller
7979,The Cotton Club,Crime|Musical
8731,Basket Case,Comedy|Horror
8890,Original Sin,Drama|Romance|Thriller
3074,The Princess Diaries,Children|Comedy|Romance
7245,Rush Hour 2,Action|Comedy
3413,Chocolat,Drama
2699,The Shootist,Drama|Western
7337,Altered States,Drama|Sci-Fi
5421,Any Which Way You Can,Comedy
8675,The Awakening,Horror
8842,American Pie 2,Comedy
8181,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller
942,The Others,Drama|Horror|Mystery|Thriller
4318,Session 9,Horror|Thriller
8922,Captain Corelli's Mandolin,Drama|Romance|War
3966,Rat Race,Comedy
5620,Bubble Boy,Comedy
7882,The Curse of the Jade Scorpion,Comedy
8439,Jay and Silent Bob Strike Back,Adventure|Comedy
6322,Ghosts of Mars,Horror|Sci-Fi|Thriller
8362,Jeepers Creepers,Horror
5681,3 Ninjas,Action|Children|Comedy
1705,The Wicker Man,Drama|Horror|Mystery|Thriller
7266,Rock Star,Comedy|Drama|Musical
8947,The Glass House,Thriller
8354,Hardball,Drama
1254,Training Day,Crime|Drama|Thriller
1507,The Great Silence,Drama|Western
1318,Phantom of the Paradise,Comedy|Fantasy|Horror|Musical|Thriller
3620,Opera,Crime|Horror|Mystery
3023,"It's a Mad, Mad, Mad, Mad World",Action|Adventure|Comedy|Crime
5993,King Solomon's Mines,Action|Adventure|Drama|Romance|Thriller
2318,Operation Petticoat,Action|Comedy|Romance|War
7804,Play Misty for Me,Drama|Thriller
1291,The Vanishing,Mystery|Thriller
3987,Don't Say a Word,Thriller
7069,Hearts in Atlantis,Drama
4153,Zoolander,Comedy
8191,Joy Ride,Adventure|Thriller
3220,Serendipity,Comedy|Romance
8145,The Boogeyman,Horror
1922,The Party,Comedy|Romance
6783,Brubaker,Crime|Drama
2809,The Changeling,Horror|Mystery|Thriller
6660,The Last Metro,Drama|Romance
8825,Bandits,Comedy|Crime|Romance
542,Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller
1363,Dirty Harry,Action|Crime|Thriller
786,Fiddler on the Roof,Drama|Musical
7339,From Hell,Crime|Horror|Mystery|Thriller
6714,The Last Castle,Action
6997,Riding in Cars with Boys,Comedy|Drama
3327,Focus,Drama
